0.jpg,72.52956388888889,84.09069166666667,83.84683888888888,80.60611524444445
1.jpg,132.47555277777778,86.53431388888889,44.97007222222222,95.53242076666666
100.jpg,218.85821944444444,161.83499166666667,172.70776111111113,180.12443248888889
11.jpg,105.81642222222223,92.79035,143.76049166666667,102.49574174444444
111.jpg,107.62974166666666,75.33675277777778,37.7799,80.71087523888887
12.jpg,111.10138888888889,110.51916388888888,111.55890555555555,110.81177971388888
13.jpg,115.05378333333333,68.12916666666666,37.00452777777778,78.61141821666666
14.jpg,101.87090555555555,123.77861666666666,92.487575,113.66103229444445
15.jpg,104.02706666666667,121.41422777777778,112.59237222222222,115.20977507222221
16.jpg,128.08301944444443,108.47131944444445,113.63728055555555,114.92413731111111
18.jpg,73.10594722222223,48.63373333333333,61.58620277777778,57.42750680277778
19.jpg,104.68093611111111,80.46735833333334,45.58246388888889,83.73034012222223
2.jpg,111.48144722222223,86.74631666666667,74.83113333333333,92.78378980277778
20.jpg,99.96248055555556,137.0511111111111,156.23073333333335,128.14808750833333
21.jpg,166.06231666666667,155.35933888888889,141.9345888888889,157.02910774444445
22.jpg,79.72028888888889,70.95681111111111,54.27393611111111,71.67524321666666
24.jpg,69.903225,69.47096944444445,57.407377777777775,68.22496440555555
26.jpg,119.9366888888889,104.47661944444444,54.056552777777775,103.35129260833332
27.jpg,163.93896666666666,141.23007777777778,128.972375,146.6226574388889
28.jpg,13.527166666666666,60.8458,126.56976388888889,54.19006051666666
29.jpg,83.97819722222222,80.49199722222222,37.09039166666667,76.58658798888888
3.jpg,144.53651666666667,76.07641666666666,40.481566666666666,92.48817366666667
30.jpg,100.07101666666667,83.88554444444445,73.47154166666667,87.53780432222221
31.jpg,96.75994722222222,80.46781388888888,38.32977777777778,80.53542563888888
32.jpg,100.16662222222222,74.12821944444444,42.184444444444445,78.27211152499999
33.jpg,153.38664722222222,119.45036666666667,93.68988611111111,126.66061976944444
35.jpg,23.711366666666667,34.529405555555556,31.576758333333334,30.958210144444443
36.jpg,137.243825,173.1035361111111,182.00707222222223,163.39648560555554
37.jpg,87.03966666666666,119.30643333333333,148.56577222222222,112.99423473333333
38.jpg,161.55765833333334,161.0111611111111,63.87708888888889,150.10127954722222
39.jpg,72.69161666666666,128.13351111111112,162.87684444444446,115.51712467222222
4.jpg,120.32658611111111,121.08391666666667,114.68576944444445,120.12808604722221
40.jpg,139.38650277777776,76.05560277777778,82.34692777777778,95.70875292777777
41.jpg,130.73035277777777,137.75644444444444,104.32437222222222,131.84438680277776
42.jpg,106.94892777777778,114.64189444444445,120.67381944444445,113.0293368611111
43.jpg,52.395852777777776,110.78898611111111,122.45175555555555,94.6589949611111
44.jpg,92.88306666666666,103.89240555555556,97.58368888888889,99.88141952777777
45.jpg,210.43806944444444,213.7623722222222,217.69785,213.21705015833334
46.jpg,223.45731388888888,221.60150833333333,229.06026111111112,223.00669201111108
47.jpg,73.11335555555556,93.33036388888888,100.48610555555555,88.10123294722221
48.jpg,31.258691666666667,37.974019444444444,36.52272222222222,35.80068855555555
